year_film,year_ceremony,ceremony,Category,gender,name,Race,film,winner
2011,2012,84,DOCUMENTARY (Short Subject),Male,James Spione,White,Incident in New Baghdad,FALSE
2011,2012,84,DOCUMENTARY (Short Subject),Female,Lucy Walker and Kira Carstensen,White,The Tsunami and the Cherry Blossom,FALSE
2011,2012,84,FILM EDITING,Female,Anne-Sophie Bion and Michel Hazanavicius,White,The Artist,FALSE
2011,2012,84,FILM EDITING,Male,Kevin Tent,White,The Descendants,FALSE
2011,2012,84,FILM EDITING,Female,Thelma Schoonmaker,White,Hugo,FALSE
2011,2012,84,FILM EDITING,Male,Christopher Tellefsen,White,Moneyball,FALSE
2011,2012,84,FOREIGN LANGUAGE FILM,Male,Belgium,White,Bullhead,FALSE
2011,2012,84,FOREIGN LANGUAGE FILM,Male,Israel,Asian,Footnote,FALSE
2011,2012,84,FOREIGN LANGUAGE FILM,Female,Poland,White,In Darkness,FALSE
2011,2012,84,FOREIGN LANGUAGE FILM,Male,Canada,White,Monsieur Lazhar,FALSE
2011,2012,84,MAKEUP,Male,"Martial Corneville, Lynn Johnston and Matthew W. Mungle",White,Albert Nobbs,FALSE
2011,2012,84,MAKEUP,Female,"Nick Dudman, Amanda Knight and Lisa Tomblin",White,Harry Potter and the Deathly Hallows Part 2,FALSE
2011,2012,84,MUSIC (Original Score),Male,John Williams,White,The Adventures of Tintin,FALSE
2011,2012,84,MUSIC (Original Score),Male,Howard Shore,White,Hugo,FALSE
2011,2012,84,MUSIC (Original Score),Male,Alberto Iglesias,White,Tinker Tailor Soldier Spy,FALSE
2011,2012,84,MUSIC (Original Score),Male,John Williams,White,War Horse,FALSE
2011,2012,84,MUSIC (Original Song),Male,Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett,Black,Rio,FALSE
2011,2012,84,BEST PICTURE,Male,"Jim Burke, Alexander Payne and Jim Taylor, Producers",White,The Descendants,FALSE
2011,2012,84,BEST PICTURE,Male,"Scott Rudin, Producer",White,Extremely Loud & Incredibly Close,FALSE
2011,2012,84,BEST PICTURE,Male,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",White,The Help,FALSE
2011,2012,84,BEST PICTURE,Male,"Graham King and Martin Scorsese, Producers",White,Hugo,FALSE
2011,2012,84,BEST PICTURE,Female,"Letty Aronson and Stephen Tenenbaum, Producers",White,Midnight in Paris,FALSE
2011,2012,84,BEST PICTURE,Female,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",White,Moneyball,FALSE
2011,2012,84,BEST PICTURE,Female,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",White,The Tree of Life,FALSE
2011,2012,84,BEST PICTURE,Male,"Steven Spielberg and Kathleen Kennedy, Producers",White,War Horse,FALSE
2011,2012,84,SHORT FILM (Animated),Male,Patrick Doyon,White,Dimanche/Sunday,FALSE
2011,2012,84,SHORT FILM (Animated),Male,Enrico Casarosa,White,La Luna,FALSE
2011,2012,84,SHORT FILM (Animated),Female,Grant Orchard and Sue Goffe,White,A Morning Stroll,FALSE
2011,2012,84,SHORT FILM (Animated),Female,Amanda Forbis and Wendy Tilby,White,Wild Life,FALSE
2011,2012,84,SHORT FILM (Live Action),Female,Peter McDonald and Eimear O'Kane,White,Pentecost,FALSE
2011,2012,84,SHORT FILM (Live Action),Male,Max Z?§hle and Stefan Gieren,White,Raju,FALSE
2011,2012,84,SHORT FILM (Live Action),Female,Andrew Bowler and Gigi Causey,White,Time Freak,FALSE
2011,2012,84,SHORT FILM (Live Action),Male,Hallvar Witz??,White,Tuba Atlantic,FALSE
2011,2012,84,SOUND EDITING,Male,Lon Bender and Victor Ray Ennis,White,Drive,FALSE
2011,2012,84,SOUND EDITING,Male,Ren Klyce,White,The Girl with the Dragon Tattoo,FALSE
2011,2012,84,SOUND EDITING,Male,Ethan Van der Ryn and Erik Aadahl,White,Transformers: Dark of the Moon,FALSE
2011,2012,84,SOUND EDITING,Male,Richard Hymns and Gary Rydstrom,White,War Horse,FALSE
2011,2012,84,SOUND MIXING,Male,"David Parker, Michael Semanick, Ren Klyce and Bo Persson",White,The Girl with the Dragon Tattoo,FALSE
2011,2012,84,SOUND MIXING,Female,"Deb Adair, Ron Bochar, David Giammarco and Ed Novick",White,Moneyball,FALSE
2011,2012,84,SOUND MIXING,Male,"Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin",White,Transformers: Dark of the Moon,FALSE
2011,2012,84,SOUND MIXING,Male,"Gary Rydstrom, Andy Nelson, Tom Johnson and Stuart Wilson",White,War Horse,FALSE
2011,2012,84,VISUAL EFFECTS,Male,"Tim Burke, David Vickery, Greg Butler and John Richardson",White,Harry Potter and the Deathly Hallows Part 2,FALSE
2011,2012,84,VISUAL EFFECTS,Male,"Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg",White,Real Steel,FALSE
2011,2012,84,VISUAL EFFECTS,Male,"Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett",White,Rise of the Planet of the Apes,FALSE
2011,2012,84,VISUAL EFFECTS,Male,"Scott Farrar, Scott Benza, Matthew Butler and John Frazier",White,Transformers: Dark of the Moon,FALSE
2011,2012,84,WRITING (Adapted Screenplay),Male,Screenplay by John Logan,White,Hugo,FALSE
2011,2012,84,WRITING (Adapted Screenplay),Male,Screenplay by George Clooney & Grant Heslov and Beau Willimon,White,The Ides of March,FALSE
2011,2012,84,WRITING (Adapted Screenplay),Male,Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin,White,Moneyball,FALSE
2011,2012,84,WRITING (Adapted Screenplay),Female,Screenplay by Bridget O'Connor & Peter Straughan,White,Tinker Tailor Soldier Spy,FALSE
2011,2012,84,WRITING (Original Screenplay),Male,Written by Michel Hazanavicius,White,The Artist,FALSE
2011,2012,84,WRITING (Original Screenplay),Female,Written by Annie Mumolo & Kristen Wiig,White,Bridesmaids,FALSE
2011,2012,84,WRITING (Original Screenplay),Male,Written by J.C. Chandor,White,Margin Call,FALSE
2011,2012,84,WRITING (Original Screenplay),Male,Written by Asghar Farhadi,Asian,A Separation,FALSE
2011,2012,84,Best Actor,Male,Jean Dujardin,White,The Artist,TRUE
2011,2012,84,Best Actor in supporting role,Male,Christopher Plummer,White,Beginners,TRUE
2011,2012,84,Best Actress,Female,Meryl Streep,White,The Iron Lady,TRUE
2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Female,Octavia Spencer,Black,The Help,TRUE
2011,2012,84,ANIMATED FEATURE FILM,Male,Gore Verbinski,White,Rango,TRUE
2011,2012,84,PRODUCTION DESIGN,Female,Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,White,Hugo,TRUE
2011,2012,84,CINEMATOGRAPHY,Male,Robert Richardson,White,Hugo,TRUE
2011,2012,84,COSTUME DESIGN,Male,Mark Bridges,White,The Artist,TRUE
2011,2012,84,DIRECTING,Male,Michel Hazanavicius,White,The Artist,TRUE
2011,2012,84,DOCUMENTARY (Feature),Male,"TJ Martin, Dan Lindsay and Rich Middlemas",White,Undefeated,TRUE
2011,2012,84,DOCUMENTARY (Short Subject),Female,Daniel Junge and Sharmeen Obaid-Chinoy,Asian,Saving Face,TRUE
2011,2012,84,FILM EDITING,Male,Kirk Baxter and Angus Wall,White,The Girl with the Dragon Tattoo,TRUE
2011,2012,84,FOREIGN LANGUAGE FILM,Male,Iran,Asian,A Separation,TRUE
2011,2012,84,MAKEUP,Male,Mark Coulier and J. Roy Helland,White,The Iron Lady,TRUE
2011,2012,84,MUSIC (Original Score),Male,Ludovic Bource,White,The Artist,TRUE
2011,2012,84,MUSIC (Original Song),Male,Music and Lyric by Bret McKenzie,White,The Muppets,TRUE
2011,2012,84,BEST PICTURE,Male,"Thomas Langmann, Producer",White,The Artist,TRUE
2011,2012,84,SHORT FILM (Animated),Male,William Joyce and Brandon Oldenburg,White,The Fantastic Flying Books of Mr. Morris Lessmore,TRUE
2011,2012,84,SHORT FILM (Live Action),Female,Terry George and Oorlagh George,White,The Shore,TRUE
2011,2012,84,SOUND EDITING,Male,Philip Stockton and Eugene Gearty,White,Hugo,TRUE
2011,2012,84,SOUND MIXING,Male,Tom Fleischman and John Midgley,White,Hugo,TRUE
2011,2012,84,VISUAL EFFECTS,Male,"Rob Legato, Joss Williams, Ben Grossmann and Alex Henning",White,Hugo,TRUE
2011,2012,84,WRITING (Adapted Screenplay),Male,Screenplay by Alexander Payne and Nat Faxon & Jim Rash,White,The Descendants,TRUE
2011,2012,84,WRITING (Original Screenplay),Male,Written by Woody Allen,White,Midnight in Paris,TRUE
2011,2012,84,JEAN HERSHOLT HUMANITARIAN AWARD,Female,Oprah Winfrey,Black,,TRUE
2011,2012,84,HONORARY AWARD,Male, James Earl Jones for his legacy of consistent excellence and uncommon versatility.,Black,,TRUE
2011,2012,84,HONORARY AWARD,Male, Dick Smith for his unparalleled mastery of texture,White,,TRUE
2012,2013,85,Best Actor,Male,Bradley Cooper,White,Silver Linings Playbook,FALSE
2012,2013,85,Best Actor,Male,Hugh Jackman,White,Les Mis?©rables,FALSE
2012,2013,85,Best Actor,Male,Joaquin Phoenix,White,The Master,FALSE
2012,2013,85,Best Actor,Male,Denzel Washington,Black,Flight,FALSE
2012,2013,85,Best Actor in supporting role,Male,Alan Arkin,White,Argo,FALSE
2012,2013,85,Best Actor in supporting role,Male,Robert De Niro,White,Silver Linings Playbook,FALSE
2012,2013,85,Best Actor in supporting role,Male,Philip Seymour Hoffman,White,The Master,FALSE
2012,2013,85,Best Actor in supporting role,Male,Tommy Lee Jones,White,Lincoln,FALSE
2012,2013,85,Best Actress,Female,Jessica Chastain,White,Zero Dark Thirty,FALSE
2012,2013,85,Best Actress,Female,Emmanuelle Riva,White,Amour,FALSE
2012,2013,85,Best Actress,Female,Quvenzhane Wallis,Black,Beasts of the Southern Wild,FALSE
2012,2013,85,Best Actress,Female,Naomi Watts,White,The Impossible,FALSE
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Female,Amy Adams,White,The Master,FALSE
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Female,Sally Field,White,Lincoln,FALSE
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Female,Helen Hunt,White,The Sessions,FALSE
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Female,Jacki Weaver,White,Silver Linings Playbook,FALSE
2012,2013,85,ANIMATED FEATURE FILM,Male,Tim Burton,White,Frankenweenie,FALSE
2012,2013,85,ANIMATED FEATURE FILM,Male,Sam Fell and Chris Butler,White,ParaNorman,FALSE
2012,2013,85,ANIMATED FEATURE FILM,Male,Peter Lord,White,The Pirates! Band of Misfits,FALSE
2012,2013,85,ANIMATED FEATURE FILM,Male,Rich Moore,White,Wreck-It Ralph,FALSE
2012,2013,85,CINEMATOGRAPHY,Male,Seamus McGarvey,White,Anna Karenina,FALSE
2012,2013,85,CINEMATOGRAPHY,Male,Robert Richardson,White,Django Unchained,FALSE
2012,2013,85,CINEMATOGRAPHY,Male,Janusz Kaminski,White,Lincoln,FALSE
2012,2013,85,CINEMATOGRAPHY,Male,Roger Deakins,White,Skyfall,FALSE
2012,2013,85,COSTUME DESIGN,Male,Paco Delgado,White,Les Mis?©rables,FALSE
2012,2013,85,COSTUME DESIGN,Female,Joanna Johnston,White,Lincoln,FALSE
2012,2013,85,COSTUME DESIGN,Female,Eiko Ishioka,Asian,Mirror Mirror,FALSE
2012,2013,85,COSTUME DESIGN,Female,Colleen Atwood,White,Snow White and the Huntsman,FALSE
2012,2013,85,DIRECTING,Male,Michael Haneke,White,Amour,FALSE
2012,2013,85,DIRECTING,Male,Benh Zeitlin,White,Beasts of the Southern Wild,FALSE
2012,2013,85,DIRECTING,Male,Steven Spielberg,White,Lincoln,FALSE
2012,2013,85,DIRECTING,Male,David O. Russell,White,Silver Linings Playbook,FALSE
2012,2013,85,DOCUMENTARY (Feature),Male,Emad Burnat and Guy Davidi,Asian,5 Broken Cameras,FALSE
2012,2013,85,DOCUMENTARY (Feature),Male,"Dror Moreh, Philippa Kowarsky and Estelle Fialon",Asian,The Gatekeepers,FALSE
2012,2013,85,DOCUMENTARY (Feature),Male,David France and Howard Gertler,White,How to Survive a Plague,FALSE
2012,2013,85,DOCUMENTARY (Feature),Female,Kirby Dick and Amy Ziering,White,The Invisible War,FALSE
2012,2013,85,DOCUMENTARY (Short Subject),Female,Sari Gilman and Jedd Wider,White,Kings Point,FALSE
2012,2013,85,DOCUMENTARY (Short Subject),Female,Cynthia Wade and Robin Honan,White,Mondays at Racine,FALSE
2012,2013,85,DOCUMENTARY (Short Subject),Female,Kief Davidson and Cori Shepherd Stern,White,Open Heart,FALSE
2012,2013,85,DOCUMENTARY (Short Subject),Male,Jon Alpert and Matthew O'Neill,White,Redemption,FALSE
2012,2013,85,FILM EDITING,Male,Tim Squyres,White,Life of Pi,FALSE
2012,2013,85,FILM EDITING,Male,Michael Kahn,White,Lincoln,FALSE
2012,2013,85,FILM EDITING,Male,Jay Cassidy and Crispin Struthers,White,Silver Linings Playbook,FALSE
2012,2013,85,FILM EDITING,Male,Dylan Tichenor and William Goldenberg,White,Zero Dark Thirty,FALSE
2012,2013,85,FOREIGN LANGUAGE FILM,Male,Norway,White,Kon-Tiki,FALSE
2012,2013,85,FOREIGN LANGUAGE FILM,Male,Chile,White,No,FALSE
2012,2013,85,FOREIGN LANGUAGE FILM,Male,Denmark,White,A Royal Affair,FALSE
2012,2013,85,FOREIGN LANGUAGE FILM,Male,Canada,White,War Witch,FALSE
2012,2013,85,MAKEUP AND HAIRSTYLING,Male,"Howard Berger, Peter Montagna and Martin Samuel",White,Hitchcock,FALSE
2012,2013,85,MAKEUP AND HAIRSTYLING,Female,"Peter Swords King, Rick Findlater and Tami Lane",White,The Hobbit: An Unexpected Journey,FALSE
2012,2013,85,MUSIC (Original Score),Male,Dario Marianelli,White,Anna Karenina,FALSE
2012,2013,85,MUSIC (Original Score),Male,Alexandre Desplat,White,Argo,FALSE
2012,2013,85,MUSIC (Original Score),Male,John Williams,White,Lincoln,FALSE
2012,2013,85,MUSIC (Original Score),Male,Thomas Newman,White,Skyfall,FALSE
2012,2013,85,MUSIC (Original Song),Male,Music and Lyric by J. Ralph,White,Chasing Ice,FALSE
2012,2013,85,MUSIC (Original Song),Male,Music by Walter Murphy; Lyric by Seth MacFarlane,White,Ted,FALSE
2012,2013,85,MUSIC (Original Song),Female,Music by Mychael Danna; Lyric by Bombay Jayashri,Asian,Life of Pi,FALSE
2012,2013,85,MUSIC (Original Song),Male,Music by Claude-Michel Sch??nberg; Lyric by Herbert Kretzmer and Alain Boublil,White,Les Mis?©rables,FALSE
2012,2013,85,BEST PICTURE,Female,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",White,Amour,FALSE
2012,2013,85,BEST PICTURE,Male,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",White,Beasts of the Southern Wild,FALSE
2012,2013,85,BEST PICTURE,Female,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",Black,Django Unchained,FALSE
2012,2013,85,BEST PICTURE,Male,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",White,Les Mis?©rables,FALSE
2012,2013,85,BEST PICTURE,Male,"Gil Netter, Ang Lee and David Womark, Producers",Asian,Life of Pi,FALSE
2012,2013,85,BEST PICTURE,Female,"Steven Spielberg and Kathleen Kennedy, Producers",White,Lincoln,FALSE
2012,2013,85,BEST PICTURE,Male,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",White,Silver Linings Playbook,FALSE
2012,2013,85,BEST PICTURE,Female,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",White,Zero Dark Thirty,FALSE
2012,2013,85,PRODUCTION DESIGN,Female,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,White,Anna Karenina,FALSE
2012,2013,85,PRODUCTION DESIGN,Male,Production Design: Dan Hennah; Set Decoration: Ra Vincent and Simon Bright,White,The Hobbit: An Unexpected Journey,FALSE
2012,2013,85,PRODUCTION DESIGN,Female,Production Design: Eve Stewart; Set Decoration: Anna Lynch-Robinson,White,Les Mis?©rables,FALSE
2012,2013,85,PRODUCTION DESIGN,Female,Production Design: David Gropman; Set Decoration: Anna Pinnock,White,Life of Pi,FALSE
2012,2013,85,SHORT FILM (Animated),Male,Minkyu Lee,Asian,Adam and Dog,FALSE
2012,2013,85,SHORT FILM (Animated),Male,PES,White,Fresh Guacamole,FALSE
2012,2013,85,SHORT FILM (Animated),Male,Timothy Reckart and Fodhla Cronin O'Reilly,White,Head over Heels,FALSE
2012,2013,85,SHORT FILM (Animated),Male,David Silverman,White,"Maggie Simpson in ""The Longest Daycare""",FALSE
2012,2013,85,SHORT FILM (Live Action),Male,Bryan Buckley and Mino Jarjoura,White,Asad,FALSE
2012,2013,85,SHORT FILM (Live Action),Male,Sam French and Ariel Nasr,Asian,Buzkashi Boys,FALSE
2012,2013,85,SHORT FILM (Live Action),Male,Tom Van Avermaet and Ellen De Waele,White,Death of a Shadow (Dood van een Schaduw),FALSE
2012,2013,85,SHORT FILM (Live Action),Male,Yan England,White,Henry,FALSE
2012,2013,85,SOUND EDITING,Male,Erik Aadahl and Ethan Van der Ryn,White,Argo,FALSE
2012,2013,85,SOUND EDITING,Male,Wylie Stateman,White,Django Unchained,FALSE
2012,2013,85,SOUND EDITING,Male,Eugene Gearty and Philip Stockton,White,Life of Pi,FALSE
2012,2013,85,SOUND MIXING,Male,"John Reitz, Gregg Rudloff and Jose Antonio Garcia",White,Argo,FALSE
2012,2013,85,SOUND MIXING,Male,"Ron Bartlett, D.M. Hemphill and Drew Kunin",White,Life of Pi,FALSE
2012,2013,85,SOUND MIXING,Male,"Andy Nelson, Gary Rydstrom and Ronald Judkins",White,Lincoln,FALSE
2012,2013,85,SOUND MIXING,Male,"Scott Millan, Greg P. Russell and Stuart Wilson",White,Skyfall,FALSE
2012,2013,85,VISUAL EFFECTS,Male,"Joe Letteri, Eric Saindon, David Clayton and R. Christopher White",White,The Hobbit: An Unexpected Journey,FALSE
2012,2013,85,VISUAL EFFECTS,Male,"Janek Sirrs, Jeff White, Guy Williams and Dan Sudick",White,Marvel's The Avengers,FALSE
2012,2013,85,VISUAL EFFECTS,Male,"Richard Stammers, Trevor Wood, Charley Henley and Martin Hill",White,Prometheus,FALSE
2012,2013,85,VISUAL EFFECTS,Male,"Cedric Nicolas-Troyan, Philip Brennan, Neil Corbould and Michael Dawson",White,Snow White and the Huntsman,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Female,Screenplay by Lucy Alibar & Benh Zeitlin,White,Beasts of the Southern Wild,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Male,Screenplay by David Magee,White,Life of Pi,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Male,Screenplay by Tony Kushner,White,Lincoln,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Male,Screenplay by David O. Russell,White,Silver Linings Playbook,FALSE
2012,2013,85,WRITING (Original Screenplay),Male,Written by Michael Haneke,White,Amour,FALSE
2012,2013,85,WRITING (Original Screenplay),Male,Written by John Gatins,White,Flight,FALSE
2012,2013,85,WRITING (Original Screenplay),Male,Written by Wes Anderson & Roman Coppola,White,Moonrise Kingdom,FALSE
2012,2013,85,WRITING (Original Screenplay),Male,Written by Mark Boal,White,Zero Dark Thirty,FALSE
2012,2013,85,Best Actor,Male,Daniel Day-Lewis,White,Lincoln,TRUE
2012,2013,85,Best Actor in supporting role,Male,Christoph Waltz,White,Django Unchained,TRUE
2012,2013,85,Best Actress,Female,Jennifer Lawrence,White,Silver Linings Playbook,TRUE
2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Female,Anne Hathaway,White,Les Mis?©rables,TRUE
2012,2013,85,ANIMATED FEATURE FILM,Female,Mark Andrews and Brenda Chapman,White,Brave,TRUE
2012,2013,85,CINEMATOGRAPHY,Male,Claudio Miranda,White,Life of Pi,TRUE
2012,2013,85,COSTUME DESIGN,Female,Jacqueline Durran,White,Anna Karenina,TRUE
2012,2013,85,DIRECTING,Male,Ang Lee,Asian,Life of Pi,TRUE
2012,2013,85,DOCUMENTARY (Feature),Male,Malik Bendjelloul and Simon Chinn,White,Searching for Sugar Man,TRUE
2012,2013,85,DOCUMENTARY (Short Subject),Female,Sean Fine and Andrea Nix Fine,White,Inocente,TRUE
2012,2013,85,FILM EDITING,Male,William Goldenberg,White,Argo,TRUE
2012,2013,85,FOREIGN LANGUAGE FILM,Male,Austria,White,Amour,TRUE
2012,2013,85,MAKEUP AND HAIRSTYLING,Female,Lisa Westcott and Julie Dartnell,White,Les Mis?©rables,TRUE
2012,2013,85,MUSIC (Original Score),Male,Mychael Danna,White,Life of Pi,TRUE
2012,2013,85,MUSIC (Original Song),Female,Music and Lyric by Adele Adkins and Paul Epworth,White,Skyfall,TRUE
2012,2013,85,BEST PICTURE,Male,"Grant Heslov, Ben Affleck and George Clooney, Producers",White,Argo,TRUE
2012,2013,85,PRODUCTION DESIGN,Male,Production Design: Rick Carter; Set Decoration: Jim Erickson,White,Lincoln,TRUE
2012,2013,85,SHORT FILM (Animated),Male,John Kahrs,White,Paperman,TRUE
2012,2013,85,SHORT FILM (Live Action),Male,Shawn Christensen,White,Curfew,TRUE
2012,2013,85,SOUND EDITING,Female,Per Hallberg and Karen Baker Landers,White,Skyfall,TRUE
2012,2013,85,SOUND EDITING,Male,Paul N.J. Ottosson,White,Zero Dark Thirty,TRUE
2012,2013,85,SOUND MIXING,Male,"Andy Nelson, Mark Paterson and Simon Hayes",White,Les Mis?©rables,TRUE
2012,2013,85,VISUAL EFFECTS,Male,"Bill Westenhofer, Guillaume Rocheron, Erik-Jan De Boer and Donald R. Elliott",White,Life of Pi,TRUE
2012,2013,85,WRITING (Adapted Screenplay),Male,Screenplay by Chris Terrio,White,Argo,TRUE
2012,2013,85,WRITING (Original Screenplay),Male,Written by Quentin Tarantino,White,Django Unchained,TRUE
2012,2013,85,JEAN HERSHOLT HUMANITARIAN AWARD,Male,Jeffrey Katzenberg,White,,TRUE
2012,2013,85,HONORARY AWARD,Male, Hal Needham,White,,TRUE
2012,2013,85,HONORARY AWARD,Male, D.A. Pennebaker,White,,TRUE
2012,2013,85,HONORARY AWARD,Male, George Stevens,White,,TRUE
2013,2014,86,Best Actor,Male,Christian Bale,White,American Hustle,FALSE
2013,2014,86,Best Actor,Male,Bruce Dern,White,Nebraska,FALSE
2013,2014,86,Best Actor,Male,Leonardo DiCaprio,White,The Wolf of Wall Street,FALSE
2013,2014,86,Best Actor,Male,Chiwetel Ejiofor,Black,12 Years a Slave,FALSE
2013,2014,86,Best Actor in supporting role,Male,Barkhad Abdi,Black,Captain Phillips,FALSE
2013,2014,86,Best Actor in supporting role,Male,Bradley Cooper,White,American Hustle,FALSE
2013,2014,86,Best Actor in supporting role,Male,Michael Fassbender,White,12 Years a Slave,FALSE
2013,2014,86,Best Actor in supporting role,Male,Jonah Hill,White,The Wolf of Wall Street,FALSE
2013,2014,86,Best Actress,Female,Amy Adams,White,American Hustle,FALSE
2013,2014,86,Best Actress,Female,Sandra Bullock,White,Gravity,FALSE
2013,2014,86,Best Actress,Female,Judi Dench,White,Philomena,FALSE
2013,2014,86,Best Actress,Female,Meryl Streep,White,August: Osage County,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Female,Sally Hawkins,White,Blue Jasmine,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Female,Jennifer Lawrence,White,American Hustle,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Female,Julia Roberts,White,August: Osage County,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Female,June Squibb,White,Nebraska,FALSE
2013,2014,86,ANIMATED FEATURE FILM,Female,"Chris Sanders, Kirk DeMicco and Kristine Belson",White,The Croods,FALSE
2013,2014,86,ANIMATED FEATURE FILM,Male,"Chris Renaud, Pierre Coffin and Chris Meledandri",White,Despicable Me 2,FALSE
2013,2014,86,ANIMATED FEATURE FILM,Male,Benjamin Renner and Didier Brunner,White,Ernest & Celestine,FALSE
2013,2014,86,ANIMATED FEATURE FILM,Male,Hayao Miyazaki and Toshio Suzuki,Asian,The Wind Rises,FALSE
2013,2014,86,CINEMATOGRAPHY,Male,Philippe Le Sourd,White,The Grandmaster,FALSE
2013,2014,86,CINEMATOGRAPHY,Male,Bruno Delbonnel,White,Inside Llewyn Davis,FALSE
2013,2014,86,CINEMATOGRAPHY,Male,Phedon Papamichael,White,Nebraska,FALSE
2013,2014,86,CINEMATOGRAPHY,Male,Roger A. Deakins,White,Prisoners,FALSE
2013,2014,86,COSTUME DESIGN,Male,Michael Wilkinson,White,American Hustle,FALSE
2013,2014,86,COSTUME DESIGN,Male,William Chang Suk Ping,Asian,The Grandmaster,FALSE
2013,2014,86,COSTUME DESIGN,Male,Michael O'Connor,White,The Invisible Woman,FALSE
2013,2014,86,COSTUME DESIGN,Female,Patricia Norris,White,12 Years a Slave,FALSE
2013,2014,86,DIRECTING,Male,David O. Russell,White,American Hustle,FALSE
2013,2014,86,DIRECTING,Male,Alexander Payne,White,Nebraska,FALSE
2013,2014,86,DIRECTING,Male,Steve McQueen,Black,12 Years a Slave,FALSE
2013,2014,86,DIRECTING,Male,Martin Scorsese,White,The Wolf of Wall Street,FALSE
2013,2014,86,DOCUMENTARY (Feature),Female,Joshua Oppenheimer and Signe Byrge S??rensen,White,The Act of Killing,FALSE
2013,2014,86,DOCUMENTARY (Feature),Female,Zachary Heinzerling and Lydia Dean Pilcher,White,Cutie and the Boxer,FALSE
2013,2014,86,DOCUMENTARY (Feature),Male,Richard Rowley and Jeremy Scahill,White,Dirty Wars,FALSE
2013,2014,86,DOCUMENTARY (Feature),Female,Jehane Noujaim and Karim Amer,White,The Square,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Male,Jeffrey Karoff,White,CaveDigger,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Male,Jason Cohen,White,Facing Fear,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Female,Sara Ishaq,Asian,Karama Has No Walls,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Male,Edgar Barens,White,Prison Terminal: The Last Days of Private Jack Hall,FALSE
2013,2014,86,FILM EDITING,Male,"Jay Cassidy, Crispin Struthers and Alan Baumgarten",White,American Hustle,FALSE
2013,2014,86,FILM EDITING,Male,Christopher Rouse,White,Captain Phillips,FALSE
2013,2014,86,FILM EDITING,Male,John Mac McMurphy and Martin Pensa,White,Dallas Buyers Club,FALSE
2013,2014,86,FILM EDITING,Male,Joe Walker,White,12 Years a Slave,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Male,Belgium,White,The Broken Circle Breakdown,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Male,Denmark,White,The Hunt,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Male,Cambodia,Asian,The Missing Picture,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Male,Palestine,Asian,Omar,FALSE
2013,2014,86,MAKEUP AND HAIRSTYLING,Male,Stephen Prouty,White,Jackass Presents: Bad Grandpa,FALSE
2013,2014,86,MAKEUP AND HAIRSTYLING,Female,Joel Harlow and Gloria Pasqua-Casny,White,The Lone Ranger,FALSE
2013,2014,86,MUSIC (Original Score),Male,John Williams,White,The Book Thief,FALSE
2013,2014,86,MUSIC (Original Score),Male,William Butler and Owen Pallett,White,Her,FALSE
2013,2014,86,MUSIC (Original Score),Male,Alexandre Desplat,White,Philomena,FALSE
2013,2014,86,MUSIC (Original Score),Male,Thomas Newman,White,Saving Mr. Banks,FALSE
